Distrito,Cluster,OLT,F,S,P,Código QR,Cuenta,Puerto N2,Serie ONT,Conteo,Status Port,Codigos QR,Fecha,,Actualización Puerto,Latitud,Longitud,Nombre SP,Capacidad,Ubicacion,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267021,,,,,,,,,,31.592468,-106.394959,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP267022,,,,,,,,,,31.59308,-106.395432,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TP495033,,,,,,,,,,31.593027,-106.393291,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPFH062731,,,,,,,,,,31.592437,-106.393984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPFH062731,,,,,,,,,,31.592437,-106.393984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPFH062731,,,,,,,,,,31.592437,-106.393984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPFH062731,,,,,,,,,,31.592437,-106.393984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPPV003000,,,,,,,,,,31.592413,-106.394515,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,14,TPPV003000,,,,,,,,,,31.592413,-106.394515,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266173,,,,,,,,,,31.594287,-106.391859,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266173,,,,,,,,,,31.594287,-106.391859,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266173,,,,,,,,,,31.594287,-106.391859,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266175,,,,,,,,,,31.594313,-106.390922,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266189,,,,,,,,,,31.595212,-106.391172,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266189,,,,,,,,,,31.595212,-106.391172,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266189,,,,,,,,,,31.595212,-106.391172,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266189,,,,,,,,,,31.595212,-106.391172,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266192,,,,,,,,,,31.59526,-106.39218,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266193,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266194,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266194,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266194,,,,,,,,,,31.594987,-106.39272,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP266195,,,,,,,,,,31.595413,-106.393359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP502507,,,,,,,,,,31.595162,-106.391734,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP502507,,,,,,,,,,31.595162,-106.391734,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP502507,,,,,,,,,,31.595162,-106.391734,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP502507,,,,,,,,,,31.595162,-106.391734,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP502507,,,,,,,,,,31.595162,-106.391734,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP1373519,,,,,,,,,,31.594278,-106.392962,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP1373519,,,,,,,,,,31.594278,-106.392962,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP1373519,,,,,,,,,,31.594278,-106.392962,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,15,TP1373519,,,,,,,,,,31.594278,-106.392962,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP246994,,,,,,,,,,31.595262,-106.387453,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262742,,,,,,,,,,31.591962,-106.390984,,,,
CIUDAD JUAREZ,THOMPSON,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP262744,,,,,,,,,,31.596465,-106.349706,,,,
CIUDAD JUAREZ,OASIS,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP264329,,,,,,,,,,31.662363,-106.443359,,,,
CIUDAD JUAREZ,OASIS,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP264329,,,,,,,,,,31.662363,-106.443359,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266178,,,,,,,,,,31.594263,-106.389391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266178,,,,,,,,,,31.594263,-106.389391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266178,,,,,,,,,,31.594263,-106.389391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266178,,,,,,,,,,31.594263,-106.389391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266178,,,,,,,,,,31.594263,-106.389391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266180,,,,,,,,,,31.593637,-106.389328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266180,,,,,,,,,,31.593637,-106.389328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266180,,,,,,,,,,31.593637,-106.389328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266180,,,,,,,,,,31.593637,-106.389328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266183,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266183,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266183,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266184,,,,,,,,,,31.594488,-106.388391,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266186,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266188,,,,,,,,,,31.594945,-106.390287,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266190,,,,,,,,,,31.594737,-106.391811,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266190,,,,,,,,,,31.594737,-106.391811,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266190,,,,,,,,,,31.594737,-106.391811,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266190,,,,,,,,,,31.594737,-106.391811,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP266190,,,,,,,,,,31.594737,-106.391811,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP268215,,,,,,,,,,31.592973,-106.390935,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP1078522,,,,,,,,,,31.592212,-106.392328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP1078522,,,,,,,,,,31.592212,-106.392328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP1078522,,,,,,,,,,31.592212,-106.392328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,2,16,TP1078522,,,,,,,,,,31.592212,-106.392328,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502502,,,,,,,,,,31.598681,-106.389686,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502510,,,,,,,,,,31.596059,-106.390207,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502510,,,,,,,,,,31.596059,-106.390207,,,,
CIUDAD JUAREZ,TIERRA NUEVA,HACIENDA_DE_LAS_TORRES_JUA,1,3,1,TP502510,,,,,,,,,,31.596059,-106.390207,,,,
